observation_id,source_id,target,source_decision_role,human_workbook_row,pollutant,status,method,generation_t,emission_t,activity_value,activity_unit,parameter_value,parameter_unit,control_method,control_efficiency,rule_id,standard_reference,intermediate_calculation,reason_code
SRC-RAW-DEDC06563A4709A8CA20,SRC-RAW-DEDC06563A4709A8CA20,POWER,expert_scope,9,PM10,reported_total,expert_led_workbook,0.13875,0.13875,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-DEDC06563A4709A8CA20,SRC-RAW-DEDC06563A4709A8CA20,POWER,expert_scope,9,PM2.5,reported_total,expert_led_workbook,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-DEDC06563A4709A8CA20,SRC-RAW-DEDC06563A4709A8CA20,POWER,expert_scope,9,BC,reported_total,expert_led_workbook,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-DEDC06563A4709A8CA20,SRC-RAW-DEDC06563A4709A8CA20,POWER,expert_scope,9,OC,reported_total,expert_led_workbook,0.0925,0.0925,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-DEDC06563A4709A8CA20,SRC-RAW-DEDC06563A4709A8CA20,POWER,expert_scope,9,NH3,reported_total,expert_led_workbook,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-63797BBB1AC088E3D3DC,SRC-RAW-63797BBB1AC088E3D3DC,POWER,expert_scope,10,SO2,reported_total,expert_led_workbook,1.69816,1.69816,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-63797BBB1AC088E3D3DC,SRC-RAW-63797BBB1AC088E3D3DC,POWER,expert_scope,10,NOx,reported_total,expert_led_workbook,5.73129,3.3241482000000007,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-63797BBB1AC088E3D3DC,SRC-RAW-63797BBB1AC088E3D3DC,POWER,expert_scope,10,CO,reported_total,expert_led_workbook,5.51902,5.51902,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-63797BBB1AC088E3D3DC,SRC-RAW-63797BBB1AC088E3D3DC,POWER,expert_scope,10,VOC,reported_total,expert_led_workbook,0.127362,0.127362,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-63797BBB1AC088E3D3DC,SRC-RAW-63797BBB1AC088E3D3DC,POWER,expert_scope,10,PM10,reported_total,expert_led_workbook,0.127362,0.127362,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-63797BBB1AC088E3D3DC,SRC-RAW-63797BBB1AC088E3D3DC,POWER,expert_scope,10,PM2.5,reported_total,expert_led_workbook,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-63797BBB1AC088E3D3DC,SRC-RAW-63797BBB1AC088E3D3DC,POWER,expert_scope,10,BC,reported_total,expert_led_workbook,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-63797BBB1AC088E3D3DC,SRC-RAW-63797BBB1AC088E3D3DC,POWER,expert_scope,10,OC,reported_total,expert_led_workbook,0.084908,0.084908,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-63797BBB1AC088E3D3DC,SRC-RAW-63797BBB1AC088E3D3DC,POWER,expert_scope,10,NH3,reported_total,expert_led_workbook,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-3408C0B209FC6941D368,SRC-RAW-3408C0B209FC6941D368,POWER,expert_scope,11,SO2,reported_total,expert_led_workbook,1.80908,1.80908,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-3408C0B209FC6941D368,SRC-RAW-3408C0B209FC6941D368,POWER,expert_scope,11,NOx,reported_total,expert_led_workbook,6.105645000000001,3.5412741000000008,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-3408C0B209FC6941D368,SRC-RAW-3408C0B209FC6941D368,POWER,expert_scope,11,CO,reported_total,expert_led_workbook,5.87951,5.87951,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-3408C0B209FC6941D368,SRC-RAW-3408C0B209FC6941D368,POWER,expert_scope,11,VOC,reported_total,expert_led_workbook,0.135681,0.135681,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-3408C0B209FC6941D368,SRC-RAW-3408C0B209FC6941D368,POWER,expert_scope,11,PM10,reported_total,expert_led_workbook,0.135681,0.135681,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-3408C0B209FC6941D368,SRC-RAW-3408C0B209FC6941D368,POWER,expert_scope,11,PM2.5,reported_total,expert_led_workbook,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-3408C0B209FC6941D368,SRC-RAW-3408C0B209FC6941D368,POWER,expert_scope,11,BC,reported_total,expert_led_workbook,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-3408C0B209FC6941D368,SRC-RAW-3408C0B209FC6941D368,POWER,expert_scope,11,OC,reported_total,expert_led_workbook,0.09045399999999998,0.09045399999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-3408C0B209FC6941D368,SRC-RAW-3408C0B209FC6941D368,POWER,expert_scope,11,NH3,reported_total,expert_led_workbook,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-69A60B9C430B940055AD,SRC-RAW-69A60B9C430B940055AD,POWER,expert_scope,12,SO2,reported_total,expert_led_workbook,1.80672,1.80672,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-69A60B9C430B940055AD,SRC-RAW-69A60B9C430B940055AD,POWER,expert_scope,12,NOx,reported_total,expert_led_workbook,6.09768,6.09768,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-69A60B9C430B940055AD,SRC-RAW-69A60B9C430B940055AD,POWER,expert_scope,12,CO,reported_total,expert_led_workbook,5.871840000000001,5.871840000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-69A60B9C430B940055AD,SRC-RAW-69A60B9C430B940055AD,POWER,expert_scope,12,VOC,reported_total,expert_led_workbook,0.135504,0.135504,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-69A60B9C430B940055AD,SRC-RAW-69A60B9C430B940055AD,POWER,expert_scope,12,PM10,reported_total,expert_led_workbook,0.135504,0.135504,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-69A60B9C430B940055AD,SRC-RAW-69A60B9C430B940055AD,POWER,expert_scope,12,PM2.5,reported_total,expert_led_workbook,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-69A60B9C430B940055AD,SRC-RAW-69A60B9C430B940055AD,POWER,expert_scope,12,BC,reported_total,expert_led_workbook,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-69A60B9C430B940055AD,SRC-RAW-69A60B9C430B940055AD,POWER,expert_scope,12,OC,reported_total,expert_led_workbook,0.090336,0.090336,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-69A60B9C430B940055AD,SRC-RAW-69A60B9C430B940055AD,POWER,expert_scope,12,NH3,reported_total,expert_led_workbook,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-B6C50298B42EDC1FE56E,SRC-RAW-B6C50298B42EDC1FE56E,POWER,expert_scope,13,SO2,reported_total,expert_led_workbook,2.68984,2.68984,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-B6C50298B42EDC1FE56E,SRC-RAW-B6C50298B42EDC1FE56E,POWER,expert_scope,13,NOx,reported_total,expert_led_workbook,9.078210000000002,5.265361800000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-B6C50298B42EDC1FE56E,SRC-RAW-B6C50298B42EDC1FE56E,POWER,expert_scope,13,CO,reported_total,expert_led_workbook,8.74198,8.74198,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-B6C50298B42EDC1FE56E,SRC-RAW-B6C50298B42EDC1FE56E,POWER,expert_scope,13,VOC,reported_total,expert_led_workbook,0.201738,0.201738,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-B6C50298B42EDC1FE56E,SRC-RAW-B6C50298B42EDC1FE56E,POWER,expert_scope,13,PM10,reported_total,expert_led_workbook,0.201738,0.201738,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-B6C50298B42EDC1FE56E,SRC-RAW-B6C50298B42EDC1FE56E,POWER,expert_scope,13,PM2.5,reported_total,expert_led_workbook,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-B6C50298B42EDC1FE56E,SRC-RAW-B6C50298B42EDC1FE56E,POWER,expert_scope,13,BC,reported_total,expert_led_workbook,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-B6C50298B42EDC1FE56E,SRC-RAW-B6C50298B42EDC1FE56E,POWER,expert_scope,13,OC,reported_total,expert_led_workbook,0.134492,0.134492,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-B6C50298B42EDC1FE56E,SRC-RAW-B6C50298B42EDC1FE56E,POWER,expert_scope,13,NH3,reported_total,expert_led_workbook,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-698D09EA3B5F450A33A3,SRC-RAW-698D09EA3B5F450A33A3,POWER,expert_scope,14,SO2,reported_total,expert_led_workbook,0.03,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-698D09EA3B5F450A33A3,SRC-RAW-698D09EA3B5F450A33A3,POWER,expert_scope,14,NOx,reported_total,expert_led_workbook,41.0,5.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-698D09EA3B5F450A33A3,SRC-RAW-698D09EA3B5F450A33A3,POWER,expert_scope,14,CO,reported_total,expert_led_workbook,13.0,13.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-698D09EA3B5F450A33A3,SRC-RAW-698D09EA3B5F450A33A3,POWER,expert_scope,14,VOC,reported_total,expert_led_workbook,0.3,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-698D09EA3B5F450A33A3,SRC-RAW-698D09EA3B5F450A33A3,POWER,expert_scope,14,PM10,reported_total,expert_led_workbook,0.3,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-698D09EA3B5F450A33A3,SRC-RAW-698D09EA3B5F450A33A3,POWER,expert_scope,14,PM2.5,reported_total,expert_led_workbook,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-698D09EA3B5F450A33A3,SRC-RAW-698D09EA3B5F450A33A3,POWER,expert_scope,14,BC,reported_total,expert_led_workbook,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-698D09EA3B5F450A33A3,SRC-RAW-698D09EA3B5F450A33A3,POWER,expert_scope,14,OC,reported_total,expert_led_workbook,0.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-698D09EA3B5F450A33A3,SRC-RAW-698D09EA3B5F450A33A3,POWER,expert_scope,14,NH3,reported_total,expert_led_workbook,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-57B52A7DA5E3A5C54060,SRC-RAW-57B52A7DA5E3A5C54060,POWER,expert_scope,15,SO2,reported_total,expert_led_workbook,0.03,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,
